Date,N10,N50,N60,N170,N180,N240,N250,N20,N30,N40,N70,N75,N80,N85,N90,N95,N100,N110,N120,N130,N140,N150,N160,N185,N190,N200,N210,N220,N230,N260,N265,N270,N280,N290,N295,N300,N310,N320,N330,N340,N350
1985-04-11,1396.05,10613.73,1.0,15.98107,0.0,54.333999999999996,2650.2,460.6965,935.3535,1396.0500000000002,10614.73,10614.73,212.2946,212.2946,10402.435399999998,10402.435399999998,169.83568000000002,42.458920000000006,1565.8856800000003,104.02435399999999,10298.411046,146.483274,1712.3689540000003,0.0,0.0,0.0,0.0,15.98107,10314.392115999999,2704.5339999999997,2704.5339999999997,594.9974799999999,2109.5365199999997,12423.928635999999,12423.928635999999,11430.01434512,993.91429088,13142.38329912,594.9974799999999,993.91429088,13142.38329912
1985-04-21,730.72,12728.1,1.0,17.236539999999998,0.0,54.854,3560.6,241.13760000000002,489.58240000000006,730.72,12729.1,12729.1,254.58200000000002,254.58200000000002,12474.518,12474.518,203.66560000000004,50.91640000000001,934.3856000000001,124.74518,12349.77282,175.66158000000001,1110.04718,0.0,0.0,0.0,0.0,17.236539999999998,12367.00936,3615.4539999999997,3615.4539999999997,795.3998799999999,2820.05412,15187.06348,15187.06348,13972.098401600002,1214.9650784,15082.145581600002,795.3998799999999,1214.9650784,15082.145581600002
1985-05-01,410.16,15327.7,1.0,18.783920000000002,0.0,62.133,3697.8,135.3528,274.8072,410.16,15328.7,15328.7,306.574,306.574,15022.126,15022.126,245.25920000000002,61.314800000000005,655.4192,150.22126,14871.90474,211.53606000000002,866.9552600000001,0.0,0.0,0.0,0.0,18.783920000000002,14890.68866,3759.933,3759.933,827.18526,2932.7477400000002,17823.4364,17823.4364,16397.561488,1425.874912,17264.516748,827.18526,1425.874912,17264.516748
1985-05-11,267.56,13685.5,1.0,18.66617,0.0,76.248,3435.6,88.29480000000001,179.26520000000002,267.56000000000006,13686.5,13686.5,273.73,273.73,13412.77,13412.77,218.98400000000004,54.74600000000001,486.5440000000001,134.1277,13278.6423,188.8737,675.4177000000001,0.0,0.0,0.0,0.0,18.66617,13297.30847,3511.848,3511.848,772.60656,2739.2414400000002,16036.54991,16036.54991,14753.625917200001,1282.9239928,15429.0436172,772.60656,1282.9239928,15429.0436172
1985-05-21,1309.127273,13112.18182,1.0,21.14750909,0.0,112.1109091,3811.363636,432.01200009,877.11527291,1309.127273,13113.18182,13113.18182,262.2636364,262.2636364,12850.918183599999,12850.918183599999,209.81090912000002,52.452727280000005,1518.93818212,128.50918183599998,12722.409001764,180.961909116,1699.900091236,0.0,0.0,0.0,0.0,21.14750909,12743.556510854,3923.4745451,3923.4745451,863.164399922,3060.310145178,15803.866656032,15803.866656032,14539.557323549441,1264.30933248256,16239.457414785442,863.164399922,1264.30933248256,16239.457414785442
1985-06-01,3395.15,34870.9,1.0,62.91746,0.0,129.744,3473.1,1120.3995,2274.7505,3395.15,34871.9,34871.9,697.438,697.438,34174.462,34174.462,557.9504000000001,139.48760000000001,3953.1004000000003,341.74462,33832.71738,481.23222,4434.33262,0.0,0.0,0.0,0.0,62.91746,33895.63484,3602.844,3602.844,792.62568,2810.21832,36705.85316,36705.85316,33769.3849072,2936.4682528,38203.7175272,792.62568,2936.4682528,38203.7175272
1985-06-11,4193.84,29026.7,1.0,45.00373,0.0,136.03799999999998,4929.2,1383.9672,2809.8728,4193.84,29027.7,29027.7,580.554,580.554,28447.146,28447.146,464.4432,116.1108,4658.2832,284.47146000000004,28162.67454,400.58226,5058.86546,0.0,0.0,0.0,0.0,45.00373,28207.67827,5065.237999999999,5065.237999999999,1114.3523599999999,3950.8856399999995,32158.56391,32158.56391,29585.878797200003,2572.6851128000003,34644.7442572,1114.3523599999999,2572.6851128000003,34644.7442572
1985-06-21,4278.84,35167.4,1.0,69.5371,0.0,120.48,6814.2,1412.0172,2866.8228000000004,4278.84,35168.4,35168.4,703.368,703.368,34465.032,34465.032,562.6944000000001,140.67360000000002,4841.5344000000005,344.65032,34120.38168,485.32392000000004,5326.85832,0.0,0.0,0.0,0.0,69.5371,34189.91878,6934.679999999999,6934.679999999999,1525.6296,5409.0504,39598.96918,39598.96918,36431.051645600004,3167.9175344,41757.9099656,1525.6296,3167.9175344,41757.9099656
1985-07-01,2680.04,46582.6,1.0,124.67166,0.0,364.691,7824.4,884.4132000000001,1795.6268,2680.04,46583.6,46583.6,931.672,931.672,45651.928,45651.928,745.3376000000001,186.33440000000002,3425.3776,456.51928,45195.40872,642.8536799999999,4068.23128,0.0,0.0,0.0,0.0,124.67166,45320.08038,8189.090999999999,8189.090999999999,1801.6000199999999,6387.49098,51707.57136,51707.57136,47570.9656512,4136.6057088,51639.1969312,1801.6000199999999,4136.6057088,51639.1969312
1985-07-11,2674.44,54279.7,1.0,182.9875,0.0,1200.144,15237.6,882.5652,1791.8748,2674.44,54280.7,54280.7,1085.614,1085.614,53195.085999999996,53195.085999999996,868.4912,217.1228,3542.9312,531.9508599999999,52663.13514,749.0736599999999,4292.00486,0.0,0.0,0.0,0.0,182.9875,52846.12264,16437.744,16437.744,3616.3036799999995,12821.44032,65667.56296,65667.56296,60414.1579232,5253.4050368,64706.1627832,3616.3036799999995,5253.4050368,64706.1627832
1985-07-21,2488.536364,55312.72727,1.0,243.3211818,0.0,2327.61,30055.181819999998,821.2170001200001,1667.31936388,2488.536364,55313.72727,55313.72727,1106.2745454,1106.2745454,54207.4527246,54207.4527246,885.0196363200001,221.25490908000003,3373.5560003200003,542.074527246,53665.378197354,763.3294363260001,4136.885436646,0.0,0.0,0.0,0.0,243.3211818,53908.699379154,32382.79182,32382.79182,7124.2142004,25258.5776196,79167.27699875401,79167.27699875401,72833.8948388537,6333.38215990032,76970.7802754997,7124.2142004,6333.38215990032,76970.7802754997
1985-08-01,2518.17,39364.1,1.0,85.87848000000001,0.0,3358.11,35257.9,830.9961000000001,1687.1739000000002,2518.17,39365.1,39365.1,787.302,787.302,38577.797999999995,38577.797999999995,629.8416000000001,157.46040000000002,3148.0116000000003,385.77797999999996,38192.020019999996,543.23838,3691.2499800000005,0.0,0.0,0.0,0.0,85.87848000000001,38277.898499999996,38616.01,38616.01,8495.522200000001,30120.487800000003,68398.3863,68398.3863,62926.515396,5471.870904,66617.765376,8495.522200000001,5471.870904,66617.765376
1985-08-11,2104.58,27975.9,1.0,50.87089,0.0,2727.0570000000002,37176.8,694.5114,1410.0686,2104.58,27976.9,27976.9,559.538,559.538,27417.362,27417.362,447.6304,111.9076,2552.2104,274.17362,27143.18838,386.08122000000003,2938.29162,0.0,0.0,0.0,0.0,50.87089,27194.059269999998,39903.857,39903.857,8778.84854,31125.008460000005,58319.06773,58319.06773,53653.5423116,4665.5254184000005,56591.833931600006,8778.84854,4665.5254184000005,56591.833931600006
1985-08-21,2038.945455,34563.09091,1.0,121.39762730000001,0.0,2959.438182,35817.727269999996,672.8520001500001,1366.0934548500002,2038.9454550000003,34564.09091,34564.09091,691.2818182,691.2818182,33872.8090918,33872.8090918,553.02545456,138.25636364,2591.97090956,338.728090918,33534.081000882004,476.98445455800004,3068.955364118,0.0,0.0,0.0,0.0,121.39762730000001,33655.478628182005,38777.165451999994,38777.165451999994,8530.976399439998,30246.189052559996,63901.667680742,63901.667680742,58789.534266282644,5112.13341445936,61858.48963040065,8530.976399439998,5112.13341445936,61858.48963040065
1985-09-01,1876.7,38904.0,1.0,144.50146,0.0,3369.349,32208.1,619.311,1257.3890000000001,1876.7000000000003,38905.0,38905.0,778.1,778.1,38126.9,38126.9,622.48,155.62,2499.1800000000003,381.269,37745.631,536.889,3036.0690000000004,0.0,0.0,0.0,0.0,144.50146,37890.13246,35577.449,35577.449,7827.03878,27750.41022,65640.54268,65640.54268,60389.2992656,5251.2434144,63425.3682656,7827.03878,5251.2434144,63425.3682656
1985-09-11,2353.25,36508.0,1.0,73.50966,0.0,3015.219,43965.7,776.5725,1576.6775,2353.25,36509.0,36509.0,730.1800000000001,730.1800000000001,35778.82,35778.82,584.1440000000001,146.03600000000003,2937.3940000000002,357.7882,35421.0318,503.8242,3441.2182000000003,0.0,0.0,0.0,0.0,73.50966,35494.54146,46980.918999999994,46980.918999999994,10335.802179999999,36645.116819999996,72139.65828,72139.65828,66368.4856176,5771.1726624,69809.7038176,10335.802179999999,5771.1726624,69809.7038176
1985-09-21,2308.71,30094.4,1.0,78.63757,0.0,2896.909,27728.0,761.8743000000001,1546.8357,2308.71,30095.4,30095.4,601.908,601.908,29493.492000000002,29493.492000000002,481.5264,120.3816,2790.2364000000002,294.93492000000003,29198.557080000002,415.31652,3205.55292,0.0,0.0,0.0,0.0,78.63757,29277.19465,30624.909,30624.909,6737.47998,23887.42902,53164.62367,53164.62367,48911.453776400005,4253.1698936,52117.00669640001,6737.47998,4253.1698936,52117.00669640001
1985-10-01,1512.72,30308.6,1.0,44.83889,0.0,2640.3779999999997,22172.5,499.1976,1013.5224000000001,1512.72,30309.6,30309.6,606.192,606.192,29703.408,29703.408,484.95360000000005,121.23840000000001,1997.6736,297.03408,29406.373919999998,418.27248000000003,2415.94608,0.0,0.0,0.0,0.0,44.83889,29451.212809999997,24812.878,24812.878,5458.83316,19354.044840000002,48805.25765,48805.25765,44900.837038000005,3904.420612,47316.78311800001,5458.83316,3904.420612,47316.78311800001
1985-10-11,603.41,22104.8,1.0,79.82414,0.0,2299.067,22703.1,199.1253,404.2847,603.41,22105.8,22105.8,442.116,442.116,21663.683999999997,21663.683999999997,353.69280000000003,88.42320000000001,957.1028,216.63683999999998,21447.04716,305.06003999999996,1262.16284,0.0,0.0,0.0,0.0,79.82414,21526.8713,25002.166999999998,25002.166999999998,5500.476739999999,19501.69026,41028.56156,41028.56156,37746.2766352,3282.2849248,39008.4394752,5500.476739999999,3282.2849248,39008.4394752
1985-10-21,494.6,17325.54545,1.0,56.80180909,0.0,3360.5390909999996,12722.363640000001,163.21800000000002,331.38200000000006,494.6000000000001,17326.54545,17326.54545,346.530909,346.530909,16980.014541,16980.014541,277.2247272,69.3061818,771.8247272000001,169.80014541,16810.21439559,239.10632721000002,1010.9310544100001,0.0,0.0,0.0,0.0,56.80180909,16867.01620468,16082.902731000002,16082.902731000002,3538.2386008200006,12544.664130180003,29411.68033486,29411.68033486,27058.745908071203,2352.9344267888,28069.676962481204,3538.2386008200006,2352.9344267888,28069.676962481204
1985-11-01,264.72,12068.0,1.0,32.67057,0.0,1719.461,8590.6,87.35760000000002,177.36240000000004,264.72,12069.0,12069.0,241.38,241.38,11827.619999999999,11827.619999999999,193.104,48.276,457.82400000000007,118.27619999999999,11709.343799999999,166.5522,624.3762,0.0,0.0,0.0,0.0,32.67057,11742.014369999999,10310.061,10310.061,2268.21342,8041.84758,19783.86195,19783.86195,18201.152994,1582.708956,18825.529194,2268.21342,1582.708956,18825.529194
1985-11-11,198.91,10021.71,1.0,26.14626,0.0,739.6469999999999,7388.4,65.6403,133.2697,198.91,10022.71,10022.71,200.4542,200.4542,9822.255799999999,9822.255799999999,160.36336,40.09084,359.27336,98.22255799999999,9724.033242,138.313398,497.58675800000003,0.0,0.0,0.0,0.0,26.14626,9750.179501999999,8128.047,8128.047,1788.17034,6339.87666,16090.056161999999,16090.056161999999,14802.85166904,1287.20449296,15300.438427039999,1788.17034,1287.20449296,15300.438427039999
1985-11-21,191.02,8107.41,1.0,21.34597,0.0,328.884,6535.0,63.03660000000001,127.98340000000002,191.02000000000004,8108.41,8108.41,162.1682,162.1682,7946.2418,7946.2418,129.73456000000002,32.433640000000004,320.7545600000001,79.462418,7866.779382,111.89605800000001,432.6506180000001,0.0,0.0,0.0,0.0,21.34597,7888.125352,6863.884,6863.884,1510.05448,5353.82952,13241.954872,13241.954872,12182.59848224,1059.35638976,12615.24910024,1510.05448,1059.35638976,12615.24910024
1985-12-01,139.8,6709.82,1.0,19.822210000000002,0.0,178.545,5848.4,46.13400000000001,93.66600000000001,139.8,6710.82,6710.82,134.2164,134.2164,6576.6035999999995,6576.6035999999995,107.37312,26.84328,247.17312,65.766036,6510.8375639999995,92.609316,339.782436,0.0,0.0,0.0,0.0,19.822210000000002,6530.659774,6026.945,6026.945,1325.9279,4701.0171,11231.676874,11231.676874,10333.14272408,898.5341499200001,10672.92516008,1325.9279,898.5341499200001,10672.92516008
1985-12-11,126.0,5780.48,1.0,18.12111,0.0,131.363,5300.7,41.580000000000005,84.42,126.0,5781.48,5781.48,115.6296,115.6296,5665.850399999999,5665.850399999999,92.50368,23.12592,218.50368,56.65850399999999,5609.191895999999,79.784424,298.288104,0.0,0.0,0.0,0.0,18.12111,5627.313005999999,5432.063,5432.063,1195.05386,4237.00914,9864.322145999999,9864.322145999999,9075.176374319999,789.1457716799999,9373.464478319998,1195.05386,789.1457716799999,9373.464478319998
1985-12-21,111.9090909,5298.7,1.0,17.77473636,0.0,112.9418182,4818.0909090000005,36.929999997,74.979090903,111.9090909,5299.7,5299.7,105.994,105.994,5193.706,5193.706,84.79520000000001,21.198800000000002,196.7042909,51.93706,5141.76894,73.13586000000001,269.8401509,0.0,0.0,0.0,0.0,17.77473636,5159.54367636,4931.0327272,4931.0327272,1084.8271999840001,3846.2055272160005,9005.749203576,9005.749203576,8285.289267289922,720.45993628608,8555.129418189921,1084.8271999840001,720.45993628608,8555.129418189921
1986-01-01,109.21,4892.33,1.0,15.289029999999999,0.0,110.811,4315.6,36.0393,73.1707,109.21,4893.33,4893.33,97.8666,97.8666,4795.4634,4795.4634,78.29328000000001,19.573320000000002,187.50328000000002,47.954634,4747.508766,67.527954,255.031234,0.0,0.0,0.0,0.0,15.289029999999999,4762.797796,4426.411,4426.411,973.81042,3452.6005800000003,8215.398376000001,8215.398376000001,7558.166505920001,657.2318700800001,7813.197739920001,973.81042,657.2318700800001,7813.197739920001
1986-01-11,98.57,4294.05,1.0,13.123679999999998,0.0,113.256,3914.2,32.5281,66.0419,98.57,4295.05,4295.05,85.90100000000001,85.90100000000001,4209.149,4209.149,68.72080000000001,17.180200000000003,167.2908,42.09149000000001,4167.057510000001,59.27169000000001,226.56249,0.0,0.0,0.0,0.0,13.123679999999998,4180.18119,4027.4559999999997,4027.4559999999997,886.04032,3141.41568,7321.59687,7321.59687,6735.869120400001,585.7277496,6962.431610400001,886.04032,585.7277496,6962.431610400001
1986-01-21,99.12727273,3940.963636,1.0,11.25081818,0.0,111.0063636,3555.2727270000005,32.712000000900005,66.41527272910001,99.12727273000002,3941.963636,3941.963636,78.83927272,78.83927272,3863.1243632799997,3863.1243632799997,63.071418176,15.767854544,162.19869090600002,38.6312436328,3824.4931196472,54.3990981768,216.59778908280003,0.0,0.0,0.0,0.0,11.25081818,3835.7439378271997,3666.2790906000005,3666.2790906000005,806.5813999320001,2859.6976906680006,6695.4416284952,6695.4416284952,6159.806298215584,535.635330279616,6376.404087298384,806.5813999320001,535.635330279616,6376.404087298384
1986-02-01,88.24,3732.81,1.0,11.81675,0.0,108.189,3268.3,29.1192,59.1208,88.24000000000001,3733.81,3733.81,74.6762,74.6762,3659.1338,3659.1338,59.74096,14.93524,147.98096,36.591338,3622.542462,51.526578,199.507538,0.0,0.0,0.0,0.0,11.81675,3634.359212,3376.489,3376.489,742.82758,2633.66142,6268.020632,6268.020632,5766.5789814400005,501.44165055999997,5966.08651944,742.82758,501.44165055999997,5966.08651944
1986-02-11,81.7,3768.22,1.0,10.740219999999999,0.0,106.67399999999999,3037.1,26.961000000000002,54.739000000000004,81.7,3769.22,3769.22,75.3844,75.3844,3693.8356,3693.8356,60.307520000000004,15.076880000000001,142.00752,36.938356,3656.897244,52.015236,194.02275600000002,0.0,0.0,0.0,0.0,10.740219999999999,3667.637464,3143.774,3143.774,691.63028,2452.14372,6119.7811839999995,6119.7811839999995,5630.19868928,489.58249471999994,5824.22144528,691.63028,489.58249471999994,5824.22144528
1986-02-21,80.9375,3576.0875,1.0,10.18399125,0.0,96.26625,2903.0,26.709375,54.228125000000006,80.9375,3577.0875,3577.0875,71.54175000000001,71.54175000000001,3505.54575,3505.54575,57.23340000000001,14.308350000000003,138.17090000000002,35.0554575,3470.4902925,49.36380750000001,187.53470750000002,0.0,0.0,0.0,0.0,10.18399125,3480.67428375,2999.26625,2999.26625,659.838575,2339.4276750000004,5820.10195875,5820.10195875,5354.49380205,465.60815670000005,5542.02850955,659.838575,465.60815670000005,5542.02850955
1986-03-01,68.93,3411.72,1.0,8.685274,0.0,92.064,2761.9,22.746900000000004,46.18310000000001,68.93,3412.72,3412.72,68.2544,68.2544,3344.4655999999995,3344.4655999999995,54.60352,13.65088,123.53352000000001,33.444655999999995,3311.0209439999994,47.095535999999996,170.629056,0.0,0.0,0.0,0.0,8.685274,3319.7062179999994,2853.964,2853.964,627.87208,2226.09192,5545.798137999999,5545.798137999999,5102.134286959999,443.66385103999994,5272.763342959999,627.87208,443.66385103999994,5272.763342959999
1986-03-11,68.44,3355.67,1.0,8.412313000000001,0.0,77.195,2622.1,22.5852,45.854800000000004,68.44,3356.67,3356.67,67.13340000000001,67.13340000000001,3289.5366,3289.5366,53.70672000000001,13.426680000000003,122.14672000000002,32.895366,3256.6412339999997,46.32204600000001,168.46876600000002,0.0,0.0,0.0,0.0,8.412313000000001,3265.0535469999995,2699.295,2699.295,593.8449,2105.4501,5370.503647,5370.503647,4940.86335524,429.64029175999997,5109.33212124,593.8449,429.64029175999997,5109.33212124
1986-03-21,64.30909091,4234.1,1.0,7.864381817999999,0.0,57.91818182,2492.181818,21.2220000003,43.0870909097,64.30909091000001,4235.1,4235.1,84.70200000000001,84.70200000000001,4150.398,4150.398,67.76160000000002,16.940400000000004,132.07069091000002,41.503980000000006,4108.89402,58.44438000000001,190.51507091000002,0.0,0.0,0.0,0.0,7.864381817999999,4116.758401818,2550.09999982,2550.09999982,561.0219999604,1989.0779998596001,6105.8364016775995,6105.8364016775995,5617.369489543392,488.466912134208,5807.884560453392,561.0219999604,488.466912134208,5807.884560453392
1986-04-01,82.43,4306.44,160.78,4.62,0.0,63.364,2622.5,27.201900000000002,55.228100000000005,82.43,4467.219999999999,4467.219999999999,89.3444,89.3444,4377.875599999999,4377.875599999999,71.47552,17.86888,153.90552000000002,43.778755999999994,4334.096844,61.64763599999999,215.553156,0.0,0.0,0.0,0.0,4.62,4338.716844,2685.864,2685.864,590.89008,2094.97392,6433.690763999999,6433.690763999999,5918.99550288,514.6952611199999,6134.5486588799995,590.89008,514.6952611199999,6134.5486588799995
1986-04-11,564.69,6153.53,264.88,4.994,0.0,60.282,2390.2,186.34770000000003,378.3423000000001,564.69,6418.41,6418.41,128.3682,128.3682,6290.0418,6290.0418,102.69456000000001,25.673640000000002,667.3845600000001,62.900418,6227.141382,88.57405800000001,755.9586180000001,0.0,0.0,0.0,0.0,4.994,6232.1353819999995,2450.482,2450.482,539.10604,1911.37596,8143.511342,8143.511342,7492.03043464,651.48090736,8247.98905264,539.10604,651.48090736,8247.98905264
1986-04-21,583.61,10519.16,344.77,5.827000000000001,0.0,59.174,2377.4,192.59130000000002,391.0187,583.61,10863.93,10863.93,217.2786,217.2786,10646.6514,10646.6514,173.82288000000003,43.45572000000001,757.4328800000001,106.466514,10540.184886000001,149.922234,907.3551140000001,0.0,0.0,0.0,0.0,5.827000000000001,10546.011886,2436.574,2436.574,536.04628,1900.52772,12446.539606,12446.539606,11450.816437520001,995.72316848,12358.171551520001,536.04628,995.72316848,12358.171551520001
1986-05-01,491.31,11875.1,483.85,9.366,0.0,111.054,2641.7,162.13230000000001,329.1777,491.31000000000006,12358.95,12358.95,247.17900000000003,247.17900000000003,12111.771,12111.771,197.74320000000003,49.43580000000001,689.0532000000001,121.11771,11990.65329,170.55351000000002,859.60671,0.0,0.0,0.0,0.0,9.366,12000.01929,2752.754,2752.754,605.60588,2147.14812,14147.16741,14147.16741,13015.3940172,1131.7733928,13875.0007272,605.60588,1131.7733928,13875.0007272
1986-05-11,337.64,11812.1,392.17,9.265,0.0,106.831,2734.0,111.4212,226.21880000000002,337.64,12204.27,12204.27,244.08540000000002,244.08540000000002,11960.1846,11960.1846,195.26832000000002,48.817080000000004,532.90832,119.60184600000001,11840.582754000001,168.418926,701.3272460000001,0.0,0.0,0.0,0.0,9.265,11849.847754,2840.831,2840.831,624.9828200000001,2215.84818,14065.695934,14065.695934,12940.44025928,1125.25567472,13641.76750528,624.9828200000001,1125.25567472,13641.76750528
1986-05-21,166.6636364,11142.45455,435.0181818,8.969090909,0.0,118.0545455,3525.7272729999995,54.999000012,111.664636388,166.6636364,11577.4727318,11577.4727318,231.549454636,231.549454636,11345.923277164,11345.923277164,185.2395637088,46.3098909272,351.9032001088,113.45923277164,11232.46404439236,159.76912369884002,511.67232380764,0.0,0.0,0.0,0.0,8.969090909,11241.43313530136,3643.7818184999996,3643.7818184999996,801.6320000699999,2842.14981843,14083.58295373136,14083.58295373136,12956.896317432853,1126.6866362985088,13468.568641240492,801.6320000699999,1126.6866362985088,13468.568641240492
1986-06-01,106.1,11430.8,600.41,11.774000000000001,0.0,64.225,4179.7,35.013,71.087,106.1,12031.21,12031.21,240.62419999999997,240.62419999999997,11790.585799999999,11790.585799999999,192.49936,48.12484,298.59936,117.905858,11672.679941999999,166.030698,464.63005799999996,0.0,0.0,0.0,0.0,11.774000000000001,11684.453941999998,4243.925,4243.925,933.6635,3310.2615,14994.715441999999,14994.715441999999,13795.13820664,1199.57723536,14259.76826464,933.6635,1199.57723536,14259.76826464
1986-06-11,633.84,16517.8,916.29,17.34,0.0,66.778,4733.8,209.1672,424.67280000000005,633.84,17434.09,17434.09,348.6818,348.6818,17085.408199999998,17085.408199999998,278.94544,69.73636,912.7854400000001,170.85408199999998,16914.554117999996,240.590442,1153.375882,0.0,0.0,0.0,0.0,17.34,16931.894117999997,4800.578,4800.578,1056.12716,3744.4508400000004,20676.344957999998,20676.344957999998,19022.23736136,1654.1075966399999,20175.61324336,1056.12716,1654.1075966399999,20175.61324336
1986-06-21,1001.23,27048.8,1552.69,16.69,0.0,109.73200000000001,5804.5,330.40590000000003,670.8241,1001.23,28601.489999999998,28601.489999999998,572.0298,572.0298,28029.460199999998,28029.460199999998,457.62384000000003,114.40596000000001,1458.85384,280.294602,27749.165597999996,394.700562,1853.554402,0.0,0.0,0.0,0.0,16.69,27765.855597999995,5914.232,5914.232,1301.13104,4613.10096,32378.956557999994,32378.956557999994,29788.640033359996,2590.3165246399994,31642.194435359997,1301.13104,2590.3165246399994,31642.194435359997
