Date,N10,N50,N60,N170,N180,N240,N250,N20,N30,N40,N70,N75,N80,N85,N90,N95,N100,N110,N120,N130,N140,N150,N160,N185,N190,N200,N210,N220,N230,N260,N265,N270,N280,N290,N295,N300,N310,N320,N330,N340,N350
1998-03-01,68.28452751695913,2362.95355595553,50.2633522592689,10.94095762451743,0.0,14.487782106824842,1730.0597160855064,19.92222301855181,9.842254875140949,10.19245937052759,79.52838749424438,2363.7589142845272,30.609675841862284,6.327112443918841,12.553404386584711,2311.2896519971177,23.888063134251322,1.1235464390809728,98.34041553533055,13.85581744297418,2285.6229655579195,20.26759253666992,125.04386742988312,0.0,0.0,0.0,0.0,0.15798472995683435,2286.080491682411,1810.7615622395995,7.13778706185135,8.482061579991186,1373.9356139536026,3940.61106040119,3.7602948149645377,3591.9296699116258,238.10837362508786,3786.8258848973746,336.68192469634073,238.10837362508786,3786.8258848973746
1998-03-11,63.04875130951661,2628.5410241043587,50.2633522592689,10.667844032958701,0.0,14.182834593352542,1645.8827086424021,18.394669045889536,9.769291851551374,10.074952834222335,80.26819571484664,2629.3550054188827,34.04903262455225,6.384602158947654,12.701004716497494,2570.9902049342304,26.57216774191106,1.1487244409763355,95.96701056932164,15.412681355823372,2542.43956465802,22.544894727647684,125.32686399226905,0.0,0.0,0.0,0.0,0.008712489382751324,2542.473637697862,1707.1324194990855,7.037248729176072,8.417738127959058,1295.3058413630167,4122.683964801642,3.7966508319971153,3757.892018739928,249.10998796445733,3954.049767381784,317.41375600970537,249.10998796445733,3954.049767381784
1998-03-21,559.2894610952294,3385.7331759785657,50.2633522592689,11.743167789277482,0.0,13.913663202386633,1588.0548888229894,163.174437622015,12.622273522411447,14.850762947247105,82.19288926992198,3386.5680229243376,43.854620186385304,6.530374071667689,13.079229863459599,3311.3950749662527,34.224535442752625,1.2140669606905952,609.7937161898249,19.85129194025977,3274.622297918589,29.037470941541358,653.6937524133581,0.0,0.0,0.0,0.0,3.5400858168016973,3282.4105074385498,1634.884212133716,6.9646015661048,8.37160217030996,1240.486704921434,4833.100056269045,3.9292889554701285,4405.447587612696,292.0363304894091,5292.795366127421,303.9803664244153,292.0363304894091,5292.795366127421
1998-04-01,181.12926412974122,5972.71910758503,50.72969680204827,11.798326099907566,0.0,14.060788329846929,1578.2918325008782,52.845025460309074,10.903032628188097,11.932031435400816,87.64741964472003,6052.340924113874,78.37524912206975,6.919298732414059,14.113616267467837,5917.99479368531,61.16474113816592,1.3981778325834378,258.3169481691188,35.47744672283834,5852.275935563362,51.89462385595339,326.8472615561973,0.0,0.0,0.0,0.0,4.032514208651071,5861.5558228194595,1632.564677860694,6.962232347128721,8.370102424408941,1238.7267323154608,7489.97631726212,4.33539483167386,6827.232565847339,452.5760223624148,7321.117445342482,303.5490864150947,452.5760223624148,7321.117445342482
1998-04-11,204.84046154870057,5099.773926025597,50.790355674657896,11.35028094707264,0.0,13.866087526140245,1692.0074148394453,59.76284096251194,11.061897582952948,12.197042691470259,86.06427156443743,5199.4559788398265,67.33075065504015,6.809612637277965,13.818412228131052,5084.041662321783,52.54551635350732,1.3448859375926916,272.741971921231,30.47802904527236,5027.583786919677,44.581727245807095,332.72471596058216,0.0,0.0,0.0,0.0,1.1326921378744932,5030.4985731318475,1736.8438932343097,7.06650069433141,8.43639658119881,1317.849754796535,6730.347071937255,4.230439453735038,6134.818424336717,406.6760131024445,6631.554543987087,322.93812562928554,406.6760131024445,6631.554543987087
1998-04-21,427.8903152280839,6996.183496224946,50.932421893805454,11.66126148073635,0.0,13.886020870835535,2136.6480198884556,124.83832864385238,12.156030594243466,14.048919197322178,89.54892352684,7162.31190584391,92.74890277147927,7.048087866515891,14.463476864491852,7003.327324251881,72.382068221956,1.4620476586814268,524.9731669295908,41.98384430717293,6925.555935318726,61.411854843125006,610.1933549021173,0.0,0.0,0.0,0.0,2.8854569899172953,6932.538548524451,2183.5031649296457,7.46919695926141,8.697938272659908,1656.7574793043289,9086.84403527648,4.535335588350396,8282.802894240998,549.0655183828858,9167.378044119512,405.9872174665648,549.0655183828858,9167.378044119512
1998-05-01,156.68700688787075,8541.299974903799,51.1669554375806,11.622262486981171,0.0,14.260296469213031,2703.123888194924,45.71392098384595,10.723693914307482,11.634171369440793,92.18601072121078,8856.248495562819,114.68466347644096,7.221939338291966,14.941017804227634,8659.662954462148,89.50093087587929,1.5503967132250471,264.89303691274415,51.91331554270446,8563.498091036541,75.93618571963947,362.07602129802416,0.0,0.0,0.0,0.0,2.604401172665068,8570.00202604768,2772.2121817734933,7.919831445061963,9.000701463176272,2103.447038749675,11298.721113674816,4.777562243250235,10298.964038367607,682.7164790393326,10862.762303856207,515.4481697036601,682.7164790393326,10862.762303856207
1998-05-11,138.05411129564874,11626.418150234815,51.097718921639746,11.306847641221045,0.0,14.358096116159523,2887.3107308593285,40.27771581456445,10.573733517534457,11.386208252169666,96.35597283642271,11901.437552316891,154.11857077601104,7.487092459731464,15.680232166118595,11637.25678296853,120.27550268346604,1.6896191261686972,278.9452805434662,69.763521583069,11508.025978597994,102.04656890061587,406.8577588821135,0.0,0.0,0.0,0.0,0.9678301436433,11510.774391568595,2963.211465593945,8.051491276632154,9.091114885487821,2248.3698843373527,14487.405110251526,5.07749721463358,13205.500227734696,875.3902417607738,13847.255585406818,550.9614077982202,875.3902417607738,13847.255585406818
1998-05-21,769.6606003084937,13922.953121969545,51.405383076456076,11.88254193767941,0.0,14.733526386345666,2576.269991381418,224.55087097337076,13.233023438911829,15.911276166450328,99.46501717942894,14464.159947957904,187.30473935234235,7.678092756485662,16.220310214906693,14143.093447694211,146.17428365164366,1.7930800542903254,963.6716210234237,84.78561772681688,13986.035527892345,124.02013523412333,1134.2498679696419,0.0,0.0,0.0,0.0,4.869220985773369,13998.032153633587,2678.7172161445187,7.853060024123572,8.955182831325153,2032.506686534479,16762.54266887758,5.266038651053176,15279.324305954487,1012.8636679767195,16922.407414259756,498.0642878973507,1012.8636679767195,16922.407414259756
1998-06-01,2231.222168296226,23362.618916179395,51.710457915249556,12.099515905040903,0.0,15.292195504076023,2889.6936071833134,650.965998552078,15.78523731116585,20.448504671086674,109.38215624940636,24307.11297643281,314.7668082239004,8.256659817885797,17.680560490604005,23767.558676498556,245.64681528368143,2.1214660282799263,2574.0417728411617,142.48277095092178,23503.62184130016,208.4166276738331,2873.4676564606784,0.0,0.0,0.0,0.0,7.540327898393757,23522.3519146542,3044.837686601936,8.105950101053155,9.12876713421862,2310.3046936540563,26781.344345144855,5.9411517898621575,24411.62141580449,1618.2420055600871,28396.774838521567,566.1384878554469,1618.2420055600871,28396.774838521567
1998-06-11,2649.9375485836918,48247.89664767436,52.28947881174934,12.698109077187858,0.0,14.619032193017064,3773.9982113557858,773.1275114264678,16.28557746791545,21.355214273829002,128.4376595443428,50350.564240281,652.0184611620452,9.273160500516475,19.132606968772407,49232.913474174,508.84100326325853,2.7470645037750248,3324.6319291947534,295.1435622508248,48686.185913853755,431.72115136044795,3917.9303118763205,0.0,0.0,0.0,0.0,19.569163525269648,48733.712245288756,3871.120497379698,8.606959558261808,9.482020350076802,2937.2560298206654,53074.4735204434,7.14856923234332,48378.22693762899,3206.9839873194583,54006.88832474416,719.7724576046616,3206.9839873194583,54006.88832474416
1998-06-21,1767.0811195959127,48853.327476715756,52.50606362090468,14.407998646497404,0.0,15.742395683111567,7679.2456405909215,515.5514058103233,15.149318515025708,19.30367478909584,129.13506827405567,51481.64553149114,666.6654843696625,9.308534883820084,19.182136432400434,50338.8877205928,520.2716703804153,2.769851549357598,2431.3896539079446,301.77370367068914,49779.878404860334,441.41938860349467,3019.6582740153603,0.0,0.0,0.0,0.0,109.97342658343555,50005.157022955835,7906.369654644011,10.329944414302876,10.786440699362851,5999.046518395273,58310.36802276335,7.338446055693044,53150.82807058512,3523.3588604826614,57638.833359911274,1470.0619939126268,3523.3588604826614,57638.833359911274
